Source,Target,Weight,Type
Sieyes_2,La-Harpe_4,126,undirected
Sieyes_2,La-Harpe_9,4,undirected
Sieyes_2,Sieyes_11,499,undirected
Sieyes_2,Sieyes_3,249,undirected
Sieyes_2,Sieyes_4,288,undirected
Sieyes_3,Brissot_8,1,undirected
Sieyes_3,La-Harpe_4,2,undirected
Sieyes_3,Sieyes_11,287,undirected
Sieyes_3,Sieyes_2,249,undirected
Sieyes_3,Sieyes_4,598,undirected
Sieyes_4,Brissot_8,1,undirected
Sieyes_4,Sieyes_11,395,undirected
Sieyes_4,Sieyes_2,288,undirected
Sieyes_4,Sieyes_3,598,undirected
Villar_2,Villar_3,211,undirected
Villar_2,Villar_4,301,undirected
Villar_2,Villar_6,579,undirected
Villar_3,Villar_2,211,undirected
Villar_3,Villar_4,431,undirected
Villar_3,Villar_6,528,undirected
Villar_4,Villar_2,301,undirected
Villar_4,Villar_3,431,undirected
Villar_4,Villar_6,374,undirected
Villar_6,Villar_2,579,undirected
Villar_6,Villar_3,528,undirected
Villar_6,Villar_4,374,undirected
