Source,Target,Weight,Type
Sieyes_9,Sieyes_11,303,undirected
Sieyes_9,Sieyes_7,399,undirected
Sieyes_9,Sieyes_8,345,undirected
Villar_1,Villar_2,561,undirected
Villar_1,Villar_4,529,undirected
Villar_1,Villar_6,235,undirected
Villar_2,Villar_1,561,undirected
Villar_2,Villar_4,276,undirected
Villar_2,Villar_6,462,undirected
Villar_4,Villar_1,529,undirected
Villar_4,Villar_2,276,undirected
Villar_4,Villar_6,361,undirected
Villar_6,Villar_1,235,undirected
Villar_6,Villar_2,462,undirected
Villar_6,Villar_4,361,undirected
