Identifiant;n° notice BnF;Type de notice ;Type de document;Localisation;Exemplaire n°;Titre;Auteur;Contributeur;Editeur;Date;Description;Sujet;Couverture;Langue;Format;
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;Document numérique | NUMM-9688967 | ;1;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | YF-8473 | ;2;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | Z ROTHSCHILD-4292 | ;3;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;Richelieu | Arts du spectacle | magasin | 8-RF-15250 (5) | ;4;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;Richelieu | Arts du spectacle | magasin | 8-RF-17042 | ;5;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;Richelieu | Arts du spectacle | magasin | 8-RF-17043 | ;6;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;ARS | Arsenal | magasin | GD-5349 | ;7;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298052;30129805;monographie;texte imprimé;ARS | Arsenal | magasin | GD-5350 | ;8;L'Année M. DCC. LXXXIX, ou Les tribuns du peuple . Par N. de Bonneville;Bonneville, Nicolas de (1760-1828). Auteur du texte;;dans les bureaux de la "Bouche de Fer" (Paris);;;;;fre | français | ;"XII-[1]-80 p. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;Document numérique | NUMM-85264 | ;1;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
http://catalogue.bnf.fr/ark:/12148/cb301298261;30129826;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | 5897 | ;2;Le vieux tribun du peuple : année 1789 (-1790)... (5e éd.) [par N. de Bonneville];Bonneville, Nicolas de (1760-1828). Auteur du texte;;impr. du Cercle social (Paris);1795;;France -- 1790;;fre | français | ;"2 parties en 1 vol. ; in-8";
